Timestamp_ms;PRG_03_Modes_Cycle.instCycleSemiAuto.CycleStep;PRG_03_Modes_Cycle.instCycleSemiAuto.Lifecycle.Busy;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForOperator;PRG_03_Modes_Cycle.instCycleSemiAuto.WaitingForProcess;PRG_03_Modes_Cycle.instCycleSemiAuto.Fault.Error;PRG_02_Acquisition.Data.Joystick.DeadmanArmed;PRG_02_Acquisition.Data.Joystick.AtNeutralXY;PRG_02_Acquisition.Data.Joystick.AxisY.Deflection;PRG_02_Acquisition.Data.EncoderM1.Measurement.CablePosM;PRG_02_Acquisition.Data.EncoderM2.Measurement.CablePosM;M1TreuilRetenue.State.StepNumber;M2TreuilBenne.State.StepNumber;M1_M2_KoboldBottomTouch_DI;M1_M2_KoboldMeasureEnable_RQ;M3Translation.State.AtP1;M3Translation.State.AtTremie;M3Translation.State.EstimatedPosM3_M;PRG_04_Treuils_Benne.instWinchStateProjection.InterlockM2.MotorRequest;PRG_06_Outputs.instWinchOutputInterlockM2.MotorRequest;M1TreuilRetenue.State.Position_M;M2TreuilBenne.Bucket.State.M2PositionCorrected;IoHw.Out.M1_RelayAscent_RQ;IoHw.Out.M2_RelayAscent_Close_RQ;IoHw.Out.M1_SpeedContactor_1_DQ;IoHw.Out.M2_SpeedContactor_1_DQ;M1_SpeedContactor_3_DQ;M2_SpeedContactor_3_DQ;M2TreuilBenne.Bucket.State.BucketOpening_Pct;PRG_04_Treuils_Benne.Data.ArmingPermit;PRG_05_Translation.TranslationFinalInterlockRequest.ReqTremieSemantic;M3_CommandWord;M3_SetpointFrequencyHz;M3_BrakeRelease_RQ;IoHw.In.Hardware.Operator.JoyXRaw_ANA1;IoHw.In.Hardware.Operator.JoyYRaw_ANA2;M1TreuilRetenue.Safety.ErrorMecaB;M1TreuilRetenue.Safety.ErrorId;IoHw.In.Hardware.Winch.M1_ContactorsReleased_DI;IoHw.In.Hardware.Winch.M2_ContactorsReleased_DI;GVL_Troubleshooting.I_LevageUnitaireM1.Inputs_100.Idx104_BrakeApplied;IoHw.In.Hardware.Winch.M2_TensionedCable_DI;PRG_07_Supervision.instTroubleshootingView.WinchM2.Safety.ErrorId;PRG_02_Acquisition.instSimBench.MotorIsStalledM1;PRG_02_Acquisition.instSimBench.MotorIsStalledM2
68785;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
68886;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
68987;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69088;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69189;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69290;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69390;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69491;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69591;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
69691;12;1;0;1;0;1;0;100;7.3623046875;21.540283203125;1;5;0;0;1;0;20;0;0;7.3623046875;6.540283203125;0;0;0;0;0;0;5.4801430702209473;1;0;0;0;0;5000;10000;0;0;1;1;1;1;0;0;0
